130,12,5
94,10,5
96,8,5
97,8,5
131,17,5
96,8,5
130,11,5
96,9,5
94,9,6
92,1,6
94,10,6
126,29,6
98,6,6
130,25,6
124,33,6
122,31,6
131,19,6
129,28,6
129,28,6
92,1,6
124,31,6
92,1,6
129,28,6
98,6,6
127,29,6
128,14,6
94,9,6
127,29,6
131,22,6
126,29,6
98,6,6
122,36,6
124,31,6
131,18,6
128,28,6
125,31,6
98,6,6
129,28,6
120,36,6
92,2,6
98,6,6
122,31,6
130,25,6
98,5,6
127,31,6
98,6,6
98,6,6
122,31,6
131,22,6
130,26,6
120,37,6
125,31,6
130,26,6
130,26,6
94,10,6
92,1,7
92,1,7
92,4,7
92,4,7
92,1,7
92,4,7
92,4,7
92,1,7
92,5,7
92,1,7
92,4,7
6,2,7
92,1,7
92,1,7
92,4,7
131,18,7
92,1,7
92,1,7
92,2,7
92,1,7
92,1,7
92,1,7
92,2,7
98,6,7
92,1,7
92,1,7
92,1,7
92,1,7
92,2,7
92,5,7
92,0,7
92,2,7
92,1,7
92,1,7
6,1,7
92,1,7
92,1,7
92,0,7
92,1,7
92,0,7
92,1,7
6,1,7
92,5,7
6,1,7
7,1,7
7,1,7
7,1,7
7,1,8
19,3,8
18,2,8
250,21,8
6,4,8
7,0,8
6,2,8
18,5,8
250,22,8
18,13,8
7,1,8
6,2,8
18,3,8
18,13,8
6,2,8
18,4,8
6,2,8
6,2,8
18,3,8
6,2,8
6,2,8
6,2,8
18,7,8
18,4,8
18,4,8
6,4,8
7,1,8
19,2,8
6,2,8
7,1,8
18,3,8
6,2,8
6,2,8
18,9,8
18,2,8
6,2,8
18,2,8
18,2,8
6,2,8
7,1,8
6,2,8
19,3,8
6,4,8
6,4,8
250,20,8
6,2,8
6,4,8
18,9,9
249,20,9
251,24,9
18,13,9
49,7,9
18,9,9
18,13,9
49,5,9
251,26,9
18,3,9
249,22,9
250,19,9
18,4,9
250,21,9
18,5,9
6,3,9
253,26,9
18,9,9
18,13,9
18,4,9
18,3,9
249,21,9
18,11,9
249,20,9
18,4,9
253,26,9
250,22,9
248,16,9
2,6,9
18,4,9
17,13,9
18,11,9
19,3,9
6,3,9
250,24,9
249,21,9
18,13,9
19,3,9
250,18,9
250,24,9
19,3,9
18,4,9
249,19,9
17,14,9
18,3,9
18,4,9
17,15,9
2,6,10
13,1,10
250,21,10
1,5,10
254,33,10
92,1,10
249,23,10
44,30,10
250,24,10
6,2,10
253,26,10
255,38,10
253,30,10
249,19,10
13,1,10
92,0,10
253,30,10
13,2,10
249,23,10
2,7,10
13,1,10
254,33,10
49,7,10
6,2,10
251,26,10
250,19,10
255,38,10
6,2,10
257,57,10
248,21,10
249,22,10
256,39,10
2,1,10
255,47,10
13,1,10
253,30,10
2,5,10
254,33,10
2,1,10
249,23,10
250,19,10
257,52,10
255,39,10
49,6,10
249,21,10
92,0,10
249,21,10
2,4,11
41,40,11
1,5,11
2,4,11
6,2,11
1,1,11
1,5,11
49,6,11
37,54,11
49,6,11
41,39,11
1,5,11
2,5,11
92,0,11
13,2,11
2,4,11
2,5,11
2,5,11
2,5,11
6,2,11
44,30,11
40,45,11
49,7,11
2,5,11
92,0,11
45,12,11
13,1,11
99,5,11
44,30,11
41,40,11
13,2,11
6,2,11
44,30,11
13,2,11
40,45,11
2,5,11
2,3,11
2,5,11
1,4,11
41,40,11
1,4,11
37,57,11
49,6,11
37,57,11
2,5,11
13,1,11
2,4,11
49,6,12
48,8,12
13,1,12
13,2,12
13,2,12
13,2,12
1,4,12
13,2,12
14,8,12
49,7,12
1,5,12
2,6,12
48,8,12
96,45,12
49,5,12
2,4,12
45,21,12
7,0,12
49,7,12
1,5,12
1,5,12
49,7,12
13,1,12
46,13,12
13,2,12
49,8,12
7,0,12
49,6,12
2,6,12
13,2,12
49,8,12
47,8,12
13,1,12
2,4,12
49,7,12
2,1,12
13,2,12
7,0,12
49,6,12
13,2,12
48,8,12
2,4,12
13,4,12
1,5,12
1,4,12
48,8,12
2,1,12
46,13,13
2,6,13
11,10,13
44,24,13
49,7,13
14,7,13
49,6,13
13,1,13
45,12,13
13,3,13
50,5,13
2,4,13
2,4,13
44,21,13
13,2,13
11,10,13
13,2,13
13,1,13
1,4,13
45,10,13
11,10,13
49,7,13
13,1,13
49,7,13
14,4,13
44,24,13
13,1,13
7,1,13
11,10,13
44,24,13
13,1,13
33,6,13
1,4,13
13,2,13
2,1,13
49,7,13
49,7,13
1,5,13
1,5,13
47,8,13
2,5,13
47,8,13
13,1,13
49,7,13
13,2,13
49,6,13
1,4,13
13,1,14
49,5,14
11,10,14
13,2,14
45,10,14
96,44,14
13,1,14
99,6,14
13,1,14
1,5,14
14,8,14
47,12,14
13,1,14
13,1,14
45,21,14
14,8,14
14,7,14
13,3,14
2,7,14
13,1,14
45,10,14
13,1,14
2,7,14
2,5,14
2,4,14
44,27,14
1,5,14
2,4,14
44,27,14
2,1,14
7,1,14
49,6,14
101,3,14
12,9,14
13,2,14
99,6,14
13,3,14
13,2,14
1,4,14
14,7,14
49,6,14
13,2,14
14,7,14
99,7,14
44,23,14
33,6,14
13,1,14
44,21,15
1,5,15
98,14,15
14,6,15
44,21,15
98,14,15
1,4,15
96,40,15
13,1,15
49,6,15
2,6,15
49,6,15
2,4,15
13,0,15
11,10,15
7,0,15
45,10,15
13,1,15
13,0,15
2,5,15
33,5,15
1,4,15
49,5,15
45,18,15
96,40,15
2,7,15
44,23,15
2,4,15
0,1,15
101,3,15
14,5,15
2,5,15
2,1,15
14,4,15
33,6,15
49,5,15
49,6,15
96,42,15
14,4,15
0,1,15
0,1,15
13,1,15
13,8,15
44,27,15
49,6,15
47,11,15
96,42,15
13,4,15
99,5,15
14,5,15
49,5,16
0,1,16
0,1,16
39,48,16
33,5,16
33,5,16
2,3,16
2,5,16
2,6,16
49,5,16
13,8,16
11,10,16
33,5,16
2,7,16
45,10,16
44,21,16
0,1,16
33,5,16
49,5,16
45,11,16
14,7,16
2,5,16
33,5,16
33,5,16
2,1,16
33,5,16
49,8,16
33,5,16
101,3,16
1,4,16
99,7,16
99,7,16
39,48,16
47,9,16
14,4,16
13,0,16
33,5,16
2,3,16
99,7,16
9,3,16
1,4,16
2,1,16
2,4,16
99,7,16
1,4,16
13,2,16
45,12,16
13,1,16
13,1,16
1,4,16
49,5,17
33,5,17
98,8,17
13,0,17
2,4,17
14,4,17
49,5,17
99,5,17
48,8,17
2,2,17
13,0,17
14,4,17
96,44,17
13,0,17
49,5,17
2,1,17
4,2,17
49,5,17
2,4,17
98,10,17
13,1,17
13,8,17
2,4,17
13,0,17
4,2,17
33,6,17
14,4,17
13,0,17
13,1,17
13,1,17
48,8,17
4,2,17
2,4,17
33,5,17
33,6,17
1,5,17
101,4,17
14,4,17
2,1,17
49,1,17
13,0,17
47,9,17
14,5,17
0,1,17
98,10,17
13,0,17
14,5,17
33,5,18
98,10,18
101,5,18
1,5,18
33,5,18
0,0,18
101,5,18
1,5,18
2,2,18
14,0,18
48,8,18
2,1,18
0,0,18
1,5,18
2,2,18
0,1,18
2,1,18
33,5,18
13,1,18
2,5,18
99,5,18
33,5,18
14,3,18
13,1,18
33,2,18
33,5,18
1,4,18
49,8,18
2,1,18
101,5,18
33,5,18
98,14,18
1,4,18
2,1,18
1,4,18
13,1,18
2,4,18
14,4,18
13,0,18
99,7,18
0,1,18
98,10,18
33,5,18
0,1,18
98,10,18
1,4,18
13,1,18
101,4,19
49,8,19
0,1,19
101,4,19
2,2,19
98,13,19
14,4,19
2,2,19
0,1,19
98,13,19
13,1,19
2,3,19
0,1,19
98,14,19
98,14,19
13,1,19
2,0,19
14,5,19
2,3,19
2,1,19
2,2,19
1,4,19
33,5,19
2,0,19
13,6,19
98,7,19
2,3,19
2,2,19
2,2,19
2,3,19
13,1,19
2,0,19
0,1,19
13,0,19
13,0,19
45,12,19
98,21,19
98,21,19
0,1,19
13,0,19
0,0,19
0,1,19
100,6,19
34,1,19
14,1,19
0,1,19
2,1,19
2,5,20
2,5,20
0,1,20
2,5,20
2,6,20
13,2,20
101,4,20
0,1,20
6,1,20
49,8,20
6,1,20
0,1,20
6,0,20
49,5,20
33,2,20
13,1,20
0,1,20
6,1,20
0,1,20
13,6,20
98,12,20
0,1,20
98,21,20
6,1,20
13,6,20
34,2,20
13,3,20
49,7,20
6,1,20
6,1,20
34,2,20
0,1,20
0,1,20
0,1,20
99,7,20
33,2,20
34,2,20
49,5,20
2,6,20
6,1,20
0,1,20
13,1,20
33,5,20
2,5,20
102,4,20
102,4,20
98,12,20
34,2,21
49,2,21
13,1,21
98,16,21
13,1,21
2,1,21
33,5,21
13,3,21
13,1,21
2,1,21
0,1,21
6,1,21
102,4,21
13,6,21
33,2,21
0,1,21
13,1,21
6,1,21
49,5,21
33,4,21
49,5,21
13,2,21
2,1,21
49,5,21
14,1,21
49,7,21
13,6,21
6,1,21
0,1,21
34,1,21
14,1,21
49,1,21
13,1,21
33,5,21
0,1,21
49,2,21
13,1,21
2,0,21
6,1,21
14,1,21
33,2,21
14,1,21
1,1,21
6,1,21
0,1,21
49,3,21
13,1,21
20,1,22
1,2,22
13,1,22
14,5,22
49,1,22
20,1,22
20,0,22
33,2,22
13,1,22
14,5,22
6,1,22
49,1,22
103,9,22
13,1,22
49,1,22
20,1,22
49,2,22
102,4,22
2,1,22
2,1,22
6,1,22
0,1,22
6,1,22
6,1,22
6,1,22
98,11,22
20,1,22
13,1,22
14,1,22
2,1,22
6,1,22
102,4,22
20,1,22
13,1,22
13,1,22
50,1,22
0,1,22
102,4,22
20,1,22
102,3,22
6,1,22
49,1,22
2,1,22
3,3,22
20,1,22
0,1,22
102,4,22
102,6,23
102,6,23
6,3,23
0,1,23
13,1,23
0,1,23
102,6,23
103,6,23
101,4,23
98,12,23
4,0,23
49,1,23
49,1,23
102,6,23
34,1,23
101,3,23
103,6,23
49,1,23
101,2,23
49,1,23
49,1,23
103,6,23
13,1,23
14,1,23
101,2,23
103,6,23
103,6,23
49,1,23
101,5,23
49,3,23
14,6,23
102,4,23
13,2,23
49,5,23
49,1,23
49,1,23
102,3,23
34,1,23
13,1,23
49,5,23
49,1,23
98,12,23
2,1,23
103,6,23
49,1,23
49,7,23
10,1,23
13,1,24
0,1,24
0,1,24
49,1,24
101,3,24
0,1,24
6,2,24
13,1,24
6,1,24
6,1,24
101,2,24
14,5,24
2,1,24
0,1,24
33,4,24
1,1,24
101,3,24
0,1,24
98,12,24
14,5,24
101,3,24
10,2,24
13,1,24
1,1,24
8,2,24
13,1,24
0,1,24
10,2,24
14,1,24
13,1,24
6,2,24
4,1,24
102,4,24
99,7,24
13,1,24
0,1,24
98,12,24
102,4,24
13,1,24
49,1,24
1,1,24
34,1,24
14,1,24
47,7,24
103,11,24
6,3,24
2,1,24
10,1,25
13,1,25
6,2,25
9,3,25
9,3,25
6,3,25
0,1,25
49,1,25
2,1,25
6,2,25
9,3,25
9,2,25
2,1,25
9,3,25
2,1,25
1,1,25
34,1,25
0,1,25
2,1,25
0,1,25
7,2,25
2,1,25
8,2,25
9,2,25
0,1,25
10,2,25
2,1,25
2,1,25
0,1,25
14,6,25
2,1,25
2,1,25
0,1,25
2,1,25
