1821,173,1
95,10,1
47,13,1
95,10,1
1824,172,1
47,12,1
1823,150,1
179,11,1
364,37,1
96,7,1
0,44,1
0,48,1
0,15,1
47,11,1
1820,161,1
364,37,1
47,11,1
96,8,1
1822,158,1
96,8,1
365,33,1
1824,154,1
365,32,1
179,10,1
365,30,1
181,9,1
47,8,1
367,29,1
128,18,1
130,14,1
1834,166,1
130,12,1
182,10,1
183,9,1
355,60,1
1839,237,1
179,19,1
46,13,1
46,13,1
46,13,1
358,54,1
94,10,1
359,50,1
94,11,1
179,13,1
1821,173,1
361,42,1
47,13,1
1831,179,1
1834,179,1
1831,179,1
179,13,1
94,10,1
179,9,1
364,38,1
179,11,1
364,37,1
364,38,1
179,11,1
179,10,1
47,12,1
179,10,1
46,13,1
48,8,1
0,15,1
0,44,1
365,29,1
367,29,1
1830,170,1
48,7,1
1832,178,1
130,11,1
92,4,2
18,13,2
44,30,2
18,9,2
92,1,2
253,30,2
92,5,2
6,4,2
17,13,2
120,36,2
257,57,2
256,39,2
94,9,2
92,4,2
92,1,2
92,1,2
129,28,2
18,4,2
129,28,2
18,4,2
249,23,2
131,22,2
49,7,2
0,6,2
0,3,2
6,1,2
18,3,2
249,21,2
92,0,2
249,22,2
130,26,2
6,2,2
249,21,2
13,1,2
250,19,2
92,1,2
250,21,2
92,1,2
18,3,2
249,21,2
92,1,2
250,19,2
7,1,2
19,3,2
2,1,2
250,19,2
92,1,2
19,3,2
92,4,2
18,13,2
124,33,2
122,31,2
254,33,2
253,26,2
92,1,2
6,2,2
253,26,2
253,30,2
92,1,2
122,36,2
17,15,2
18,5,2
0,26,2
0,10,2
18,4,2
92,1,2
129,28,2
250,24,2
126,29,2
18,4,2
6,2,2
251,26,2
92,0,2
6,2,2
248,21,2
130,25,2
18,2,2
18,3,2
249,21,2
130,26,2
92,0,2
18,2,2
249,20,2
18,3,2
250,21,2
92,1,2
98,6,2
13,1,2
92,2,2
250,22,2
98,6,2
2,6,2
131,18,2
19,2,2
92,1,2
19,3,2
98,5,2
7,1,2
7,1,2
250,21,2
49,7,2
0,2,2
0,6,2
0,4,2
92,5,2
92,4,2
18,13,2
255,38,2
94,9,2
254,33,2
92,2,2
18,11,2
18,9,2
125,31,2
92,1,2
92,4,2
6,2,2
249,23,2
6,2,2
18,3,2
92,1,2
18,11,2
6,2,2
18,4,2
6,2,2
129,28,2
92,1,2
6,2,2
18,4,2
130,26,2
18,4,2
0,2,2
0,6,2
0,26,2
126,29,2
251,24,2
249,22,2
1,5,2
6,2,2
98,6,2
92,2,2
249,20,2
92,0,2
98,6,2
18,2,2
98,6,2
18,2,2
7,1,2
250,22,2
49,5,2
92,1,2
0,13,2
128,14,2
249,19,2
248,16,2
92,2,2
98,6,2
13,1,2
250,20,2
49,6,2
2,6,2
98,6,2
6,3,2
18,13,2
6,2,2
92,1,2
18,7,2
253,26,2
2,7,2
122,31,2
6,2,2
253,30,2
122,31,2
6,2,2
254,33,2
18,9,2
6,2,2
18,9,2
251,26,2
18,5,2
6,2,2
18,4,2
0,2,2
0,10,2
92,1,2
128,28,2
92,1,2
250,24,2
6,2,2
250,24,2
6,2,2
249,23,2
92,1,2
130,25,2
131,19,2
131,18,2
92,1,2
92,0,2
7,1,2
250,18,2
92,1,2
19,3,2
2,5,2
255,39,2
94,10,2
6,4,2
94,10,2
6,4,2
92,4,2
18,13,2
6,2,2
124,31,2
127,29,2
6,2,2
127,29,2
13,2,2
124,31,2
125,31,2
92,1,2
127,31,2
255,47,2
92,5,2
6,4,2
17,14,2
120,37,2
6,4,2
257,52,2
92,1,2
18,3,2
92,1,2
18,4,2
255,38,2
6,3,2
18,13,2
6,1,2
131,22,2
6,1,2
7,1,2
7,0,2
0,3,2
7,1,2
92,2,2
13,1,2
0,1,2
92,1,2
19,3,2
98,6,2
249,19,2
2,1,2
7,1,2
41,40,3
2,6,3
49,5,3
41,39,3
13,1,3
2,7,3
2,6,3
44,27,3
47,8,3
1,4,3
1,4,3
48,8,3
96,42,3
44,23,3
49,7,3
48,8,3
96,45,3
14,8,3
2,5,3
49,7,3
2,4,3
0,5,3
0,21,3
0,21,3
49,6,3
13,2,3
49,6,3
2,4,3
99,6,3
2,4,3
7,0,3
49,5,3
2,4,3
49,7,3
13,1,3
46,13,3
49,6,3
13,1,3
14,4,3
2,1,3
7,0,3
0,4,3
0,1,3
0,1,3
1,4,3
2,6,3
6,2,3
44,30,3
13,2,3
41,40,3
13,2,3
1,5,3
13,8,3
47,8,3
1,5,3
6,2,3
1,4,3
0,5,3
0,5,3
13,2,3
2,4,3
14,8,3
2,5,3
14,7,3
33,5,3
92,0,3
44,24,3
44,27,3
49,7,3
13,2,3
14,7,3
49,7,3
49,6,3
2,5,3
13,2,3
14,6,3
1,5,3
2,5,3
7,0,3
14,4,3
7,1,3
2,4,3
13,1,3
7,1,3
49,6,3
2,1,3
2,4,3
47,11,3
2,5,3
49,6,3
0,4,3
50,5,3
11,10,3
40,45,3
96,40,3
41,40,3
13,2,3
1,4,3
44,27,3
1,4,3
13,1,3
33,6,3
1,4,3
49,7,3
2,4,3
45,21,3
13,1,3
44,30,3
101,3,3
13,2,3
49,7,3
49,6,3
44,24,3
49,6,3
2,5,3
49,7,3
13,1,3
13,0,3
45,10,3
13,1,3
2,5,3
45,12,3
2,4,3
2,3,3
13,1,3
99,6,3
99,7,3
46,13,3
13,1,3
1,1,3
13,1,3
45,10,3
49,6,3
45,12,3
47,12,3
0,21,3
0,16,3
13,1,3
1,5,3
2,5,3
2,5,3
13,1,3
2,4,3
11,10,3
37,54,3
13,3,3
96,44,3
48,8,3
11,10,3
13,3,3
11,10,3
1,5,3
49,5,3
49,8,3
6,2,3
49,8,3
13,3,3
13,2,3
1,5,3
98,14,3
13,1,3
98,14,3
13,2,3
2,6,3
2,5,3
0,5,3
13,2,3
2,5,3
44,24,3
101,3,3
14,7,3
1,5,3
13,2,3
14,7,3
13,1,3
92,0,3
1,5,3
13,2,3
13,2,3
45,10,3
45,10,3
13,1,3
49,7,3
1,5,3
2,5,3
45,18,3
99,5,3
7,0,3
13,2,3
49,6,3
49,6,3
96,42,3
48,8,3
11,10,3
13,2,3
96,40,3
13,1,3
13,1,3
1,4,3
2,7,3
49,7,3
1,4,3
2,7,3
44,30,3
33,6,3
33,6,3
1,4,3
37,57,3
13,4,3
47,8,3
37,57,3
13,4,3
2,4,3
44,21,3
13,2,3
44,21,3
49,6,3
1,5,3
13,2,3
49,6,3
1,5,3
14,8,3
44,21,3
45,21,3
13,1,3
13,0,3
49,7,3
44,23,3
11,10,3
40,45,3
12,9,3
49,5,3
1,5,3
2,4,3
99,5,3
49,6,3
13,1,3
0,21,3
0,10,3
0,1,3
13,2,3
2,1,3
2,4,3
14,5,3
2,1,3
14,4,3
13,1,3
13,1,3
2,1,3
14,5,3
33,5,4
33,5,4
2,6,4
48,8,4
2,2,4
49,5,4
49,8,4
2,7,4
98,14,4
49,5,4
2,1,4
13,1,4
98,14,4
49,5,4
49,8,4
2,1,4
98,14,4
13,6,4
2,1,4
2,3,4
2,3,4
33,5,4
0,1,4
1,4,4
98,12,4
49,5,4
2,5,4
2,5,4
13,0,4
2,1,4
98,13,4
2,3,4
33,5,4
6,1,4
1,4,4
98,7,4
98,10,4
13,0,4
13,0,4
0,1,4
101,4,4
0,1,4
14,4,4
2,3,4
2,6,4
14,4,4
45,10,4
2,5,4
99,5,4
14,5,4
45,11,4
14,4,4
99,7,4
2,4,4
0,1,4
14,4,4
99,7,4
47,9,4
2,2,4
49,5,4
13,8,4
13,6,4
49,7,4
1,5,4
1,4,4
2,2,4
1,4,4
98,21,4
33,5,4
33,5,4
98,13,4
1,5,4
33,5,4
0,1,4
0,1,4
2,5,4
13,0,4
33,5,4
33,5,4
4,2,4
33,5,4
9,3,4
98,10,4
2,4,4
13,0,4
13,2,4
33,2,4
13,1,4
98,10,4
98,8,4
101,5,4
2,5,4
99,5,4
13,1,4
13,1,4
34,2,4
99,7,4
34,2,4
49,1,4
99,7,4
13,1,4
0,0,4
14,1,4
0,1,4
101,4,4
2,2,4
14,0,4
11,10,4
96,44,4
2,1,4
49,5,4
33,5,4
48,8,4
39,48,4
49,5,4
2,1,4
13,0,4
6,1,4
13,0,4
1,5,4
0,1,4
44,21,4
98,10,4
33,5,4
0,1,4
13,8,4
2,1,4
33,6,4
13,6,4
1,4,4
6,1,4
13,0,4
13,0,4
0,1,4
0,1,4
0,1,4
33,5,4
33,2,4
6,1,4
101,4,4
0,1,4
14,4,4
0,1,4
45,12,4
34,2,4
13,1,4
2,4,4
14,4,4
0,0,4
0,1,4
0,0,4
0,1,4
13,1,4
0,1,4
13,1,4
2,3,4
2,4,4
2,1,4
13,3,4
0,1,4
13,1,4
0,1,4
34,1,4
102,4,4
1,5,4
49,5,4
33,5,4
2,2,4
98,21,4
13,1,4
49,8,4
13,1,4
98,21,4
2,6,4
49,5,4
49,8,4
13,2,4
4,2,4
2,0,4
2,4,4
33,5,4
13,0,4
1,4,4
101,3,4
33,5,4
13,0,4
2,0,4
0,1,4
6,1,4
98,10,4
0,1,4
101,5,4
13,1,4
6,0,4
33,2,4
14,7,4
101,5,4
2,4,4
47,9,4
2,3,4
0,1,4
2,5,4
39,48,4
2,2,4
2,5,4
33,5,4
48,8,4
2,2,4
33,5,4
33,5,4
6,1,4
33,6,4
2,1,4
2,1,4
1,4,4
1,4,4
0,1,4
6,1,4
1,4,4
98,12,4
4,2,4
2,0,4
2,2,4
33,5,4
13,0,4
45,12,4
14,5,4
14,5,4
13,1,4
101,4,4
0,1,4
13,1,4
14,3,4
14,4,4
99,7,4
99,7,4
100,6,4
102,4,4
102,6,5
13,1,5
20,1,5
6,2,5
6,1,5
0,1,5
1,1,5
13,6,5
1,1,5
0,1,5
13,2,5
6,2,5
13,1,5
6,2,5
49,3,5
20,1,5
13,3,5
101,3,5
101,3,5
2,1,5
49,1,5
2,1,5
6,1,5
2,1,5
49,1,5
2,1,5
49,1,5
9,3,5
0,1,5
2,1,5
34,1,5
14,1,5
49,1,5
49,1,5
0,1,5
103,6,5
98,16,5
20,0,5
102,6,5
6,1,5
6,1,5
2,1,5
6,1,5
0,1,5
13,2,5
6,1,5
0,1,5
0,1,5
20,1,5
2,1,5
20,1,5
49,7,5
6,3,5
1,2,5
6,3,5
13,1,5
49,1,5
49,2,5
13,1,5
98,12,5
6,1,5
101,5,5
2,1,5
2,1,5
6,1,5
49,5,5
33,5,5
13,1,5
13,1,5
0,1,5
0,1,5
49,1,5
10,2,5
14,1,5
4,1,5
14,1,5
1,1,5
0,1,5
14,1,5
102,4,5
4,1,5
13,1,5
4,0,5
103,9,5
33,4,5
20,1,5
103,6,5
0,1,5
13,1,5
103,6,5
103,6,5
2,1,5
6,2,5
2,1,5
20,1,5
102,3,5
2,1,5
102,3,5
6,1,5
2,1,5
14,5,5
0,1,5
2,1,5
101,2,5
6,1,5
98,11,5
14,6,5
13,1,5
98,12,5
49,2,5
13,1,5
6,1,5
14,5,5
49,1,5
9,3,5
13,1,5
13,1,5
2,1,5
13,1,5
49,1,5
102,4,5
2,0,5
10,2,5
14,1,5
49,1,5
10,1,5
34,2,5
101,4,5
13,1,5
49,1,5
34,1,5
34,1,5
0,1,5
49,1,5
0,1,5
49,7,5
2,1,5
102,4,5
49,1,5
10,1,5
1,1,5
6,3,5
13,1,5
0,1,5
6,2,5
7,2,5
49,5,5
102,4,5
13,6,5
0,1,5
13,1,5
103,6,5
0,1,5
102,6,5
102,6,5
101,3,5
14,5,5
101,3,5
9,2,5
2,1,5
101,2,5
14,6,5
9,2,5
6,1,5
13,1,5
0,1,5
49,5,5
9,2,5
98,12,5
2,1,5
49,1,5
49,1,5
9,3,5
49,1,5
49,1,5
33,2,5
2,1,5
13,1,5
0,1,5
33,4,5
10,2,5
2,1,5
0,1,5
102,4,5
102,4,5
49,1,5
34,1,5
34,1,5
102,4,5
50,1,5
1,1,5
47,7,5
20,1,5
13,1,5
6,2,5
13,1,5
103,6,5
2,1,5
49,5,5
8,2,5
49,5,5
8,2,5
6,1,5
103,11,5
0,1,5
3,3,5
103,11,5
13,1,5
49,2,5
98,12,5
0,1,5
9,3,5
33,5,5
101,2,5
13,1,5
0,1,5
14,5,5
6,1,5
49,3,5
33,2,5
0,1,5
2,1,5
13,1,5
2,1,5
33,2,5
13,1,5
102,4,5
14,1,5
102,4,5
10,2,5
1,1,5
14,1,5
99,7,5
14,1,5
4,1,5
0,1,6
0,1,6
6,3,6
0,1,6
3,1,6
0,0,6
3,1,6
6,2,6
2,1,6
7,3,6
1,1,6
0,2,6
5,1,6
6,2,6
4,2,6
3,2,6
1,1,6
9,2,6
9,3,6
0,1,6
1,1,6
0,1,6
9,3,6
6,2,6
1,1,6
4,1,6
0,0,6
6,1,6
1,1,6
0,1,6
0,0,6
0,1,6
6,1,6
0,0,6
1,1,6
6,2,6
0,1,6
0,0,6
0,0,6
0,0,6
0,1,6
1,2,6
